,URL,Category,RawCategory,WhatIsIt,City
885,https://www.getyourguide.com/s?q=Madrid&lc=l3450,Museo Nacional Centro de Arte Reina Sofía,3450,Destination,Madrid
886,https://www.getyourguide.com/s?q=Madrid&lc=l4907,Plaza de la Villa,4907,Destination,Madrid
887,https://www.getyourguide.com/s?q=Milan,Global,Global,Category,Milan
888,https://www.getyourguide.com/s?q=Milan&activity_type=entryTicket,Entry tickets,entryTicket,Category,Milan
889,https://www.getyourguide.com/s?q=Milan&activity_type=guidedTour,Guided tours,guidedTour,Category,Milan
890,https://www.getyourguide.com/s?q=Milan&activity_type=transfer,Transfers,transfer,Category,Milan
891,https://www.getyourguide.com/s?q=Milan&activity_type=privateTour,Private tours,privateTour,Category,Milan
892,https://www.getyourguide.com/s?q=Milan&activity_type=other,Other experiences,other,Category,Milan
893,https://www.getyourguide.com/s?q=Milan&activity_type=dayTrip,Day trips,dayTrip,Category,Milan
894,https://www.getyourguide.com/s?q=Milan&activity_type=workshopOrClass,Workshops & classes,workshopOrClass,Category,Milan
895,https://www.getyourguide.com/s?q=Milan&activity_type=adventure,Adventures,adventure,Category,Milan
896,https://www.getyourguide.com/s?q=Milan&activity_type=hopOnHopOff,Hop-on hop-off tours,hopOnHopOff,Category,Milan
897,https://www.getyourguide.com/s?q=Milan&activity_type=multiDayTrip,Multi-day trips,multiDayTrip,Category,Milan
898,https://www.getyourguide.com/s?q=Milan&activity_type=cityCard,City cards,cityCard,Category,Milan
899,https://www.getyourguide.com/s?q=Milan&activity_type=bundle,Bundles,bundle,Category,Milan
900,https://www.getyourguide.com/s?q=Milan&activity_type=waterActivity,Water activities,waterActivity,Category,Milan
901,https://www.getyourguide.com/s?q=Milan&themes=city_sightseeing,City sightseeing,city_sightseeing,Intrests,Milan
902,https://www.getyourguide.com/s?q=Milan&themes=architecture,Architecture,architecture,Intrests,Milan
903,https://www.getyourguide.com/s?q=Milan&themes=art,Art,art,Intrests,Milan
904,https://www.getyourguide.com/s?q=Milan&themes=local_culture,Local culture,local_culture,Intrests,Milan
905,https://www.getyourguide.com/s?q=Milan&themes=outdoor,Outdoor,outdoor,Intrests,Milan
906,https://www.getyourguide.com/s?q=Milan&themes=art_styles,Art Styles,art_styles,Intrests,Milan
907,https://www.getyourguide.com/s?q=Milan&themes=artists,Artists,artists,Intrests,Milan
908,https://www.getyourguide.com/s?q=Milan&themes=water_activities,Water activities,water_activities,Intrests,Milan
909,https://www.getyourguide.com/s?q=Milan&themes=food,Food,food,Intrests,Milan
910,https://www.getyourguide.com/s?q=Milan&themes=photography,Photography,photography,Intrests,Milan
911,https://www.getyourguide.com/s?q=Milan&themes=activities_for_couples,Activities for couples,activities_for_couples,Intrests,Milan
912,https://www.getyourguide.com/s?q=Milan&themes=children_s_activities,Children's activities,children_s_activities,Intrests,Milan
913,https://www.getyourguide.com/s?q=Milan&themes=religious,Religious sites,religious,Intrests,Milan
914,https://www.getyourguide.com/s?q=Milan&themes=plaza_square,Squares & plazas,plaza_square,Intrests,Milan
915,https://www.getyourguide.com/s?q=Milan&themes=airport,Airports,airport,Intrests,Milan
916,https://www.getyourguide.com/s?q=Milan&themes=shopping_mall,Shopping malls,shopping_mall,Intrests,Milan
917,https://www.getyourguide.com/s?q=Milan&themes=museum,Museums,museum,Intrests,Milan
918,https://www.getyourguide.com/s?q=Milan&themes=gallery,Galleries,gallery,Intrests,Milan
919,https://www.getyourguide.com/s?q=Milan&themes=lake,Lakes,lake,Intrests,Milan
920,https://www.getyourguide.com/s?q=Milan&themes=castle_or_palace,Castles & palaces,castle_or_palace,Intrests,Milan
921,https://www.getyourguide.com/s?q=Milan&themes=theater,Theaters & concert halls,theater,Intrests,Milan
922,https://www.getyourguide.com/s?q=Milan&themes=route,Trails & routes,route,Intrests,Milan
923,https://www.getyourguide.com/s?q=Milan&themes=car,Car,car,Intrests,Milan
924,https://www.getyourguide.com/s?q=Milan&themes=van,Van,van,Intrests,Milan
925,https://www.getyourguide.com/s?q=Milan&themes=bus_coach,Bus / coach,bus_coach,Intrests,Milan
926,https://www.getyourguide.com/s?q=Milan&themes=on_foot,On foot,on_foot,Intrests,Milan
927,https://www.getyourguide.com/s?q=Milan&themes=train,Train,train,Intrests,Milan
928,https://www.getyourguide.com/s?q=Milan&themes=sightseeing_cruise,Sightseeing cruise,sightseeing_cruise,Intrests,Milan
929,https://www.getyourguide.com/s?q=Milan&themes=ferry,Ferry,ferry,Intrests,Milan
930,https://www.getyourguide.com/s?q=Milan&themes=lake_cruise,Lake cruise,lake_cruise,Intrests,Milan
931,https://www.getyourguide.com/s?q=Milan&themes=bicycle,Bike,bicycle,Intrests,Milan
932,https://www.getyourguide.com/s?q=Milan&themes=other_water_transport,Other water transport,other_water_transport,Intrests,Milan
933,https://www.getyourguide.com/s?q=Milan&lc=l96148,Milan Malpensa Airport,96148,Destination,Milan
934,https://www.getyourguide.com/s?q=Milan&lc=l3580,Milan Cathedral,3580,Destination,Milan
935,https://www.getyourguide.com/s?q=Milan&lc=l3582,Sforza Castle,3582,Destination,Milan
936,https://www.getyourguide.com/s?q=Milan&lc=l3581,Teatro alla Scala,3581,Destination,Milan
937,https://www.getyourguide.com/s?q=Milan&lc=l3587,Duomo Square,3587,Destination,Milan
938,https://www.getyourguide.com/s?q=Milan&lc=l115597,Santa Maria delle Grazie,115597,Destination,Milan
939,https://www.getyourguide.com/s?q=Milan&lc=l3584,Galleria Vittorio Emanuele II,3584,Destination,Milan
940,https://www.getyourguide.com/s?q=Milan&lc=l21653,Piazza Della Scala,21653,Destination,Milan
941,https://www.getyourguide.com/s?q=Milan&lc=l63,Lake Como,63,Destination,Milan
942,https://www.getyourguide.com/s?q=Milan&lc=l6395,Parco Sempione,6395,Destination,Milan
943,https://www.getyourguide.com/s?q=Naples,Global,Global,Category,Naples
944,https://www.getyourguide.com/s?q=Naples&activity_type=entryTicket,Entry tickets,entryTicket,Category,Naples
945,https://www.getyourguide.com/s?q=Naples&activity_type=guidedTour,Guided tours,guidedTour,Category,Naples
946,https://www.getyourguide.com/s?q=Naples&activity_type=dayTrip,Day trips,dayTrip,Category,Naples
947,https://www.getyourguide.com/s?q=Naples&activity_type=privateTour,Private tours,privateTour,Category,Naples
948,https://www.getyourguide.com/s?q=Naples&activity_type=transfer,Transfers,transfer,Category,Naples
949,https://www.getyourguide.com/s?q=Naples&activity_type=waterActivity,Water activities,waterActivity,Category,Naples
950,https://www.getyourguide.com/s?q=Naples&activity_type=other,Other experiences,other,Category,Naples
951,https://www.getyourguide.com/s?q=Naples&activity_type=adventure,Adventures,adventure,Category,Naples
952,https://www.getyourguide.com/s?q=Naples&activity_type=multiDayTrip,Multi-day trips,multiDayTrip,Category,Naples
953,https://www.getyourguide.com/s?q=Naples&activity_type=workshopOrClass,Workshops & classes,workshopOrClass,Category,Naples
954,https://www.getyourguide.com/s?q=Naples&activity_type=cityCard,City cards,cityCard,Category,Naples
955,https://www.getyourguide.com/s?q=Naples&activity_type=hopOnHopOff,Hop-on hop-off tours,hopOnHopOff,Category,Naples
956,https://www.getyourguide.com/s?q=Naples&themes=local_culture,Local culture,local_culture,Intrests,Naples
957,https://www.getyourguide.com/s?q=Naples&themes=outdoor,Outdoor,outdoor,Intrests,Naples
958,https://www.getyourguide.com/s?q=Naples&themes=city_sightseeing,City sightseeing,city_sightseeing,Intrests,Naples
959,https://www.getyourguide.com/s?q=Naples&themes=nature,Nature,nature,Intrests,Naples
960,https://www.getyourguide.com/s?q=Naples&themes=sea_and_landscapes,Sea & landscapes,sea_and_landscapes,Intrests,Naples
961,https://www.getyourguide.com/s?q=Naples&themes=art,Art,art,Intrests,Naples
962,https://www.getyourguide.com/s?q=Naples&themes=architecture,Architecture,architecture,Intrests,Naples
963,https://www.getyourguide.com/s?q=Naples&themes=food,Food,food,Intrests,Naples
964,https://www.getyourguide.com/s?q=Naples&themes=photography,Photography,photography,Intrests,Naples
965,https://www.getyourguide.com/s?q=Naples&themes=tasting,Tasting,tasting,Intrests,Naples
966,https://www.getyourguide.com/s?q=Naples&themes=activities_for_couples,Activities for couples,activities_for_couples,Intrests,Naples
967,https://www.getyourguide.com/s?q=Naples&themes=children_s_activities,Children's activities,children_s_activities,Intrests,Naples
968,https://www.getyourguide.com/s?q=Naples&themes=historic_and_archeological,Historic ruins & archaeological sites,historic_and_archeological,Intrests,Naples
969,https://www.getyourguide.com/s?q=Naples&themes=mountain,Mountains,mountain,Intrests,Naples
970,https://www.getyourguide.com/s?q=Naples&themes=volcano,Volcanoes,volcano,Intrests,Naples
971,https://www.getyourguide.com/s?q=Naples&themes=plaza_square,Squares & plazas,plaza_square,Intrests,Naples
972,https://www.getyourguide.com/s?q=Naples&themes=religious,Religious sites,religious,Intrests,Naples
973,https://www.getyourguide.com/s?q=Naples&themes=museum,Museums,museum,Intrests,Naples
974,https://www.getyourguide.com/s?q=Naples&themes=landmark,Landmarks,landmark,Intrests,Naples
975,https://www.getyourguide.com/s?q=Naples&themes=cave,Caves,cave,Intrests,Naples
976,https://www.getyourguide.com/s?q=Naples&themes=airport,Airports,airport,Intrests,Naples
977,https://www.getyourguide.com/s?q=Naples&themes=park_or_garden,Parks & gardens,park_or_garden,Intrests,Naples
978,https://www.getyourguide.com/s?q=Naples&themes=van,Van,van,Intrests,Naples
979,https://www.getyourguide.com/s?q=Naples&themes=bus_coach,Bus / coach,bus_coach,Intrests,Naples
980,https://www.getyourguide.com/s?q=Naples&themes=car,Car,car,Intrests,Naples
981,https://www.getyourguide.com/s?q=Naples&themes=on_foot,On foot,on_foot,Intrests,Naples
982,https://www.getyourguide.com/s?q=Naples&themes=ferry,Ferry,ferry,Intrests,Naples
983,https://www.getyourguide.com/s?q=Naples&themes=speed_boat,Speedboat,speed_boat,Intrests,Naples
984,https://www.getyourguide.com/s?q=Naples&themes=sightseeing_cruise,Sightseeing cruise,sightseeing_cruise,Intrests,Naples
985,https://www.getyourguide.com/s?q=Naples&themes=train,Train,train,Intrests,Naples
986,https://www.getyourguide.com/s?q=Naples&themes=limousine,Limousine,limousine,Intrests,Naples
987,https://www.getyourguide.com/s?q=Naples&themes=yacht,Yacht,yacht,Intrests,Naples
988,https://www.getyourguide.com/s?q=Naples&lc=l685,Pompeii,685,Destination,Naples
989,https://www.getyourguide.com/s?q=Naples&lc=l689,Mount Vesuvius,689,Destination,Naples
990,https://www.getyourguide.com/s?q=Naples&lc=l17718,Piazza del Plebiscito,17718,Destination,Naples
991,https://www.getyourguide.com/s?q=Naples&lc=l3795,Castel Nuovo,3795,Destination,Naples
992,https://www.getyourguide.com/s?q=Naples&lc=l96157,Naples International Airport,96157,Destination,Naples
993,https://www.getyourguide.com/s?q=Naples&lc=l687,Archaeological Site of Herculaneum,687,Destination,Naples
994,https://www.getyourguide.com/s?q=Naples&lc=l3800,Naples Cathedral,3800,Destination,Naples
995,https://www.getyourguide.com/s?q=Naples&lc=l3794,Royal Palace,3794,Destination,Naples
996,https://www.getyourguide.com/s?q=Naples&lc=l86030,Blue Grotto,86030,Destination,Naples
997,https://www.getyourguide.com/s?q=Naples&lc=l164234,Gulf of Naples,164234,Destination,Naples
998,https://www.getyourguide.com/s?q=New-York-City,Global,Global,Category,New-York-City
999,https://www.getyourguide.com/s?q=New-York-City&activity_type=entryTicket,Entry tickets,entryTicket,Category,New-York-City
1000,https://www.getyourguide.com/s?q=New-York-City&activity_type=guidedTour,Guided tours,guidedTour,Category,New-York-City
1001,https://www.getyourguide.com/s?q=New-York-City&activity_type=waterActivity,Water activities,waterActivity,Category,New-York-City
1002,https://www.getyourguide.com/s?q=New-York-City&activity_type=privateTour,Private tours,privateTour,Category,New-York-City
1003,https://www.getyourguide.com/s?q=New-York-City&activity_type=other,Other experiences,other,Category,New-York-City
1004,https://www.getyourguide.com/s?q=New-York-City&activity_type=dayTrip,Day trips,dayTrip,Category,New-York-City
1005,https://www.getyourguide.com/s?q=New-York-City&activity_type=transfer,Transfers,transfer,Category,New-York-City
1006,https://www.getyourguide.com/s?q=New-York-City&activity_type=adventure,Adventures,adventure,Category,New-York-City
1007,https://www.getyourguide.com/s?q=New-York-City&activity_type=cityCard,City cards,cityCard,Category,New-York-City
1008,https://www.getyourguide.com/s?q=New-York-City&activity_type=multiDayTrip,Multi-day trips,multiDayTrip,Category,New-York-City
1009,https://www.getyourguide.com/s?q=New-York-City&activity_type=hopOnHopOff,Hop-on hop-off tours,hopOnHopOff,Category,New-York-City
1010,https://www.getyourguide.com/s?q=New-York-City&activity_type=bundle,Bundles,bundle,Category,New-York-City
1011,https://www.getyourguide.com/s?q=New-York-City&activity_type=workshopOrClass,Workshops & classes,workshopOrClass,Category,New-York-City
1012,https://www.getyourguide.com/s?q=New-York-City&themes=city_sightseeing,City sightseeing,city_sightseeing,Intrests,New-York-City
1013,https://www.getyourguide.com/s?q=New-York-City&themes=outdoor,Outdoor,outdoor,Intrests,New-York-City
1014,https://www.getyourguide.com/s?q=New-York-City&themes=local_culture,Local culture,local_culture,Intrests,New-York-City
1015,https://www.getyourguide.com/s?q=New-York-City&themes=architecture,Architecture,architecture,Intrests,New-York-City
1016,https://www.getyourguide.com/s?q=New-York-City&themes=music,Music,music,Intrests,New-York-City
1017,https://www.getyourguide.com/s?q=New-York-City&themes=seasonal_experiences,Seasonal experiences,seasonal_experiences,Intrests,New-York-City
1018,https://www.getyourguide.com/s?q=New-York-City&themes=performances,Performances,performances,Intrests,New-York-City
1019,https://www.getyourguide.com/s?q=New-York-City&themes=art,Art,art,Intrests,New-York-City
1020,https://www.getyourguide.com/s?q=New-York-City&themes=other_historical_topics,Other historical topics,other_historical_topics,Intrests,New-York-City
1021,https://www.getyourguide.com/s?q=New-York-City&themes=water_activities,Water activities,water_activities,Intrests,New-York-City
1022,https://www.getyourguide.com/s?q=New-York-City&themes=activities_for_couples,Activities for couples,activities_for_couples,Intrests,New-York-City
1023,https://www.getyourguide.com/s?q=New-York-City&themes=children_s_activities,Children's activities,children_s_activities,Intrests,New-York-City
1024,https://www.getyourguide.com/s?q=New-York-City&themes=park_or_garden,Parks & gardens,park_or_garden,Intrests,New-York-City
1025,https://www.getyourguide.com/s?q=New-York-City&themes=landmark,Landmarks,landmark,Intrests,New-York-City
1026,https://www.getyourguide.com/s?q=New-York-City&themes=museum,Museums,museum,Intrests,New-York-City
1027,https://www.getyourguide.com/s?q=New-York-City&themes=plaza_square,Squares & plazas,plaza_square,Intrests,New-York-City
1028,https://www.getyourguide.com/s?q=New-York-City&themes=memorial,Memorials,memorial,Intrests,New-York-City
1029,https://www.getyourguide.com/s?q=New-York-City&themes=theater,Theaters & concert halls,theater,Intrests,New-York-City
1030,https://www.getyourguide.com/s?q=New-York-City&themes=river,Rivers,river,Intrests,New-York-City
1031,https://www.getyourguide.com/s?q=New-York-City&themes=island,Islands,island,Intrests,New-York-City
1032,https://www.getyourguide.com/s?q=New-York-City&themes=stadium,Stadiums,stadium,Intrests,New-York-City
1033,https://www.getyourguide.com/s?q=New-York-City&themes=bridge,Bridges,bridge,Intrests,New-York-City
1034,https://www.getyourguide.com/s?q=New-York-City&themes=bus_coach,Bus / coach,bus_coach,Intrests,New-York-City
1035,https://www.getyourguide.com/s?q=New-York-City&themes=van,Van,van,Intrests,New-York-City
1036,https://www.getyourguide.com/s?q=New-York-City&themes=sightseeing_cruise,Sightseeing cruise,sightseeing_cruise,Intrests,New-York-City
1037,https://www.getyourguide.com/s?q=New-York-City&themes=bicycle,Bike,bicycle,Intrests,New-York-City
1038,https://www.getyourguide.com/s?q=New-York-City&themes=helicopter,Helicopter,helicopter,Intrests,New-York-City
1039,https://www.getyourguide.com/s?q=New-York-City&themes=car,Car,car,Intrests,New-York-City
1040,https://www.getyourguide.com/s?q=New-York-City&themes=ferry,Ferry,ferry,Intrests,New-York-City
1041,https://www.getyourguide.com/s?q=New-York-City&themes=jeep_suv,Jeep / SUV,jeep_suv,Intrests,New-York-City
1042,https://www.getyourguide.com/s?q=New-York-City&themes=sailboat,Sailboat,sailboat,Intrests,New-York-City
1043,https://www.getyourguide.com/s?q=New-York-City&themes=yacht,Yacht,yacht,Intrests,New-York-City
1044,https://www.getyourguide.com/s?q=New-York-City&lc=l2612,Statue of Liberty,2612,Destination,New-York-City
1045,https://www.getyourguide.com/s?q=New-York-City&lc=l3929,Brooklyn Bridge,3929,Destination,New-York-City
1046,https://www.getyourguide.com/s?q=New-York-City&lc=l2614,Central Park,2614,Destination,New-York-City
1047,https://www.getyourguide.com/s?q=New-York-City&lc=l4858,One World Trade Center,4858,Destination,New-York-City
1048,https://www.getyourguide.com/s?q=New-York-City&lc=l2608,Empire State Building,2608,Destination,New-York-City
1049,https://www.getyourguide.com/s?q=New-York-City&lc=l3932,Ellis Island,3932,Destination,New-York-City
1050,https://www.getyourguide.com/s?q=New-York-City&lc=l2615,Times Square,2615,Destination,New-York-City
1051,https://www.getyourguide.com/s?q=New-York-City&lc=l3521,New York Harbor,3521,Destination,New-York-City
1052,https://www.getyourguide.com/s?q=New-York-City&lc=l3927,The Battery,3927,Destination,New-York-City
1053,https://www.getyourguide.com/s?q=New-York-City&lc=l158494,Hudson River,158494,Destination,New-York-City
1054,https://www.getyourguide.com/s?q=Paris,Global,Global,Category,Paris
1055,https://www.getyourguide.com/s?q=Paris&activity_type=entryTicket,Entry tickets,entryTicket,Category,Paris
1056,https://www.getyourguide.com/s?q=Paris&activity_type=guidedTour,Guided tours,guidedTour,Category,Paris
1057,https://www.getyourguide.com/s?q=Paris&activity_type=hostedTicket,Entry tickets with host,hostedTicket,Category,Paris
1058,https://www.getyourguide.com/s?q=Paris&activity_type=privateTour,Private tours,privateTour,Category,Paris
1059,https://www.getyourguide.com/s?q=Paris&activity_type=other,Other experiences,other,Category,Paris
1060,https://www.getyourguide.com/s?q=Paris&activity_type=dayTrip,Day trips,dayTrip,Category,Paris
1061,https://www.getyourguide.com/s?q=Paris&activity_type=bundle,Bundles,bundle,Category,Paris
1062,https://www.getyourguide.com/s?q=Paris&activity_type=waterActivity,Water activities,waterActivity,Category,Paris
1063,https://www.getyourguide.com/s?q=Paris&activity_type=transfer,Transfers,transfer,Category,Paris
1064,https://www.getyourguide.com/s?q=Paris&activity_type=workshopOrClass,Workshops & classes,workshopOrClass,Category,Paris
1065,https://www.getyourguide.com/s?q=Paris&activity_type=hopOnHopOff,Hop-on hop-off tours,hopOnHopOff,Category,Paris
1066,https://www.getyourguide.com/s?q=Paris&activity_type=cityCard,City cards,cityCard,Category,Paris
1067,https://www.getyourguide.com/s?q=Paris&activity_type=multiDayTrip,Multi-day trips,multiDayTrip,Category,Paris
1068,https://www.getyourguide.com/s?q=Paris&activity_type=adventure,Adventures,adventure,Category,Paris
1069,https://www.getyourguide.com/s?q=Paris&themes=local_culture,Local culture,local_culture,Intrests,Paris
1070,https://www.getyourguide.com/s?q=Paris&themes=city_sightseeing,City sightseeing,city_sightseeing,Intrests,Paris
1071,https://www.getyourguide.com/s?q=Paris&themes=outdoor,Outdoor,outdoor,Intrests,Paris
1072,https://www.getyourguide.com/s?q=Paris&themes=architecture,Architecture,architecture,Intrests,Paris
1073,https://www.getyourguide.com/s?q=Paris&themes=art,Art,art,Intrests,Paris
1074,https://www.getyourguide.com/s?q=Paris&themes=food,Food,food,Intrests,Paris
1075,https://www.getyourguide.com/s?q=Paris&themes=tasting,Tasting,tasting,Intrests,Paris
1076,https://www.getyourguide.com/s?q=Paris&themes=early_modern_history,Early modern history,early_modern_history,Intrests,Paris
1077,https://www.getyourguide.com/s?q=Paris&themes=wine_tasting,Wine tasting,wine_tasting,Intrests,Paris
1078,https://www.getyourguide.com/s?q=Paris&themes=night,Night,night,Intrests,Paris
1079,https://www.getyourguide.com/s?q=Paris&themes=activities_for_couples,Activities for couples,activities_for_couples,Intrests,Paris
1080,https://www.getyourguide.com/s?q=Paris&themes=children_s_activities,Children's activities,children_s_activities,Intrests,Paris
1081,https://www.getyourguide.com/s?q=Paris&themes=museum,Museums,museum,Intrests,Paris
1082,https://www.getyourguide.com/s?q=Paris&themes=landmark,Landmarks,landmark,Intrests,Paris
1083,https://www.getyourguide.com/s?q=Paris&themes=park_or_garden,Parks & gardens,park_or_garden,Intrests,Paris
1084,https://www.getyourguide.com/s?q=Paris&themes=monument,Monuments,monument,Intrests,Paris
1085,https://www.getyourguide.com/s?q=Paris&themes=plaza_square,Squares & plazas,plaza_square,Intrests,Paris
1086,https://www.getyourguide.com/s?q=Paris&themes=river,Rivers,river,Intrests,Paris
1087,https://www.getyourguide.com/s?q=Paris&themes=castle_or_palace,Castles & palaces,castle_or_palace,Intrests,Paris
1088,https://www.getyourguide.com/s?q=Paris&themes=gallery,Galleries,gallery,Intrests,Paris
1089,https://www.getyourguide.com/s?q=Paris&themes=religious,Religious sites,religious,Intrests,Paris
1090,https://www.getyourguide.com/s?q=Paris&themes=viewing_point,Observation decks & lookout points,viewing_point,Intrests,Paris
1091,https://www.getyourguide.com/s?q=Paris&themes=bus_coach,Bus / coach,bus_coach,Intrests,Paris
1092,https://www.getyourguide.com/s?q=Paris&themes=van,Van,van,Intrests,Paris
1093,https://www.getyourguide.com/s?q=Paris&themes=sightseeing_cruise,Sightseeing cruise,sightseeing_cruise,Intrests,Paris
1094,https://www.getyourguide.com/s?q=Paris&themes=river_boat,River boat,river_boat,Intrests,Paris
1095,https://www.getyourguide.com/s?q=Paris&themes=car,Car,car,Intrests,Paris
1096,https://www.getyourguide.com/s?q=Paris&themes=bicycle,Bike,bicycle,Intrests,Paris
1097,https://www.getyourguide.com/s?q=Paris&themes=on_foot,On foot,on_foot,Intrests,Paris
1098,https://www.getyourguide.com/s?q=Paris&themes=train,Train,train,Intrests,Paris
1099,https://www.getyourguide.com/s?q=Paris&themes=vintage_car,Vintage car,vintage_car,Intrests,Paris
1100,https://www.getyourguide.com/s?q=Paris&themes=segway,Segway,segway,Intrests,Paris
1101,https://www.getyourguide.com/s?q=Paris&lc=l2600,Eiffel Tower,2600,Destination,Paris
1102,https://www.getyourguide.com/s?q=Paris&lc=l3224,Louvre Museum,3224,Destination,Paris
1103,https://www.getyourguide.com/s?q=Paris&lc=l2601,Seine River,2601,Destination,Paris
1104,https://www.getyourguide.com/s?q=Paris&lc=l3230,Notre Dame Cathedral,3230,Destination,Paris
1105,https://www.getyourguide.com/s?q=Paris&lc=l4383,Place de la Concorde,4383,Destination,Paris
1106,https://www.getyourguide.com/s?q=Paris&lc=l317,Palace of Versailles,317,Destination,Paris
1107,https://www.getyourguide.com/s?q=Paris&lc=l2976,Musée d'Orsay,2976,Destination,Paris
1108,https://www.getyourguide.com/s?q=Paris&lc=l3245,Sacre-Coeur Basilica,3245,Destination,Paris
1109,https://www.getyourguide.com/s?q=Paris&lc=l3238,Arc de Triomphe,3238,Destination,Paris
1110,https://www.getyourguide.com/s?q=Paris&lc=l2603,Disneyland Paris,2603,Destination,Paris
1111,https://www.getyourguide.com/s?q=Porto,Global,Global,Category,Porto
1112,https://www.getyourguide.com/s?q=Porto&activity_type=entryTicket,Entry tickets,entryTicket,Category,Porto
1113,https://www.getyourguide.com/s?q=Porto&activity_type=guidedTour,Guided tours,guidedTour,Category,Porto
1114,https://www.getyourguide.com/s?q=Porto&activity_type=privateTour,Private tours,privateTour,Category,Porto
1115,https://www.getyourguide.com/s?q=Porto&activity_type=dayTrip,Day trips,dayTrip,Category,Porto
1116,https://www.getyourguide.com/s?q=Porto&activity_type=waterActivity,Water activities,waterActivity,Category,Porto
1117,https://www.getyourguide.com/s?q=Porto&activity_type=transfer,Transfers,transfer,Category,Porto
1118,https://www.getyourguide.com/s?q=Porto&activity_type=other,Other experiences,other,Category,Porto
1119,https://www.getyourguide.com/s?q=Porto&activity_type=bundle,Bundles,bundle,Category,Porto
1120,https://www.getyourguide.com/s?q=Porto&activity_type=hopOnHopOff,Hop-on hop-off tours,hopOnHopOff,Category,Porto
1121,https://www.getyourguide.com/s?q=Porto&activity_type=adventure,Adventures,adventure,Category,Porto
1122,https://www.getyourguide.com/s?q=Porto&activity_type=cityCard,City cards,cityCard,Category,Porto
1123,https://www.getyourguide.com/s?q=Porto&activity_type=multiDayTrip,Multi-day trips,multiDayTrip,Category,Porto
1124,https://www.getyourguide.com/s?q=Porto&activity_type=workshopOrClass,Workshops & classes,workshopOrClass,Category,Porto
1125,https://www.getyourguide.com/s?q=Porto&themes=local_culture,Local culture,local_culture,Intrests,Porto
1126,https://www.getyourguide.com/s?q=Porto&themes=outdoor,Outdoor,outdoor,Intrests,Porto
1127,https://www.getyourguide.com/s?q=Porto&themes=wine_tasting,Wine tasting,wine_tasting,Intrests,Porto
1128,https://www.getyourguide.com/s?q=Porto&themes=food,Food,food,Intrests,Porto
1129,https://www.getyourguide.com/s?q=Porto&themes=drinks,Drinks,drinks,Intrests,Porto
1130,https://www.getyourguide.com/s?q=Porto&themes=tasting,Tasting,tasting,Intrests,Porto
1131,https://www.getyourguide.com/s?q=Porto&themes=city_sightseeing,City sightseeing,city_sightseeing,Intrests,Porto
1132,https://www.getyourguide.com/s?q=Porto&themes=architecture,Architecture,architecture,Intrests,Porto
1133,https://www.getyourguide.com/s?q=Porto&themes=water_activities,Water activities,water_activities,Intrests,Porto
1134,https://www.getyourguide.com/s?q=Porto&themes=religion,Religion,religion,Intrests,Porto
1135,https://www.getyourguide.com/s?q=Porto&themes=activities_for_couples,Activities for couples,activities_for_couples,Intrests,Porto
1136,https://www.getyourguide.com/s?q=Porto&themes=children_s_activities,Children's activities,children_s_activities,Intrests,Porto
1137,https://www.getyourguide.com/s?q=Porto&themes=river,Rivers,river,Intrests,Porto
1138,https://www.getyourguide.com/s?q=Porto&themes=alcohol_production,"Breweries, distilleries, & vineyards",alcohol_production,Intrests,Porto
1139,https://www.getyourguide.com/s?q=Porto&themes=religious,Religious sites,religious,Intrests,Porto
1140,https://www.getyourguide.com/s?q=Porto&themes=bridge,Bridges,bridge,Intrests,Porto
1141,https://www.getyourguide.com/s?q=Porto&themes=plaza_square,Squares & plazas,plaza_square,Intrests,Porto
1142,https://www.getyourguide.com/s?q=Porto&themes=museum,Museums,museum,Intrests,Porto
1143,https://www.getyourguide.com/s?q=Porto&themes=station,Stations,station,Intrests,Porto
1144,https://www.getyourguide.com/s?q=Porto&themes=shopping_mall,Shopping malls,shopping_mall,Intrests,Porto
1145,https://www.getyourguide.com/s?q=Porto&themes=park_or_garden,Parks & gardens,park_or_garden,Intrests,Porto
1146,https://www.getyourguide.com/s?q=Porto&themes=airport,Airports,airport,Intrests,Porto
1147,https://www.getyourguide.com/s?q=Porto&themes=van,Van,van,Intrests,Porto
1148,https://www.getyourguide.com/s?q=Porto&themes=car,Car,car,Intrests,Porto
1149,https://www.getyourguide.com/s?q=Porto&themes=bus_coach,Bus / coach,bus_coach,Intrests,Porto
1150,https://www.getyourguide.com/s?q=Porto&themes=sightseeing_cruise,Sightseeing cruise,sightseeing_cruise,Intrests,Porto
1151,https://www.getyourguide.com/s?q=Porto&themes=river_boat,River boat,river_boat,Intrests,Porto
1152,https://www.getyourguide.com/s?q=Porto&themes=tuk_tuk,Tuk tuk,tuk_tuk,Intrests,Porto
1153,https://www.getyourguide.com/s?q=Porto&themes=sailboat,Sailboat,sailboat,Intrests,Porto
1154,https://www.getyourguide.com/s?q=Porto&themes=electric_bicycle,Electric bike,electric_bicycle,Intrests,Porto
1155,https://www.getyourguide.com/s?q=Porto&themes=bicycle,Bike,bicycle,Intrests,Porto
1156,https://www.getyourguide.com/s?q=Porto&themes=on_foot,On foot,on_foot,Intrests,Porto
1157,https://www.getyourguide.com/s?q=Porto&lc=l4071,Douro River,4071,Destination,Porto
1158,https://www.getyourguide.com/s?q=Porto&lc=l4079,Porto Cathedral,4079,Destination,Porto
