,URL,Category,RawCategory,MatchCategory,City
494,https://www.viator.com/Rome-tours/Port-Transfers/d511-g15-c112,Port Transfers,/Rome-tours/Port-Transfers/d511-g15-c112,Port-Transfers,Rome
495,https://www.viator.com/Rome-tours/Golf-Tours-and-Tee-Times/d511-g9-c34,Golf Tours & Tee Times,/Rome-tours/Golf-Tours-and-Tee-Times/d511-g9-c34,Golf-Tours-and-Tee-Times,Rome
496,https://www.viator.com/Rome-tours/Ancient-Ruins-Product-Tickets-and-Passes/d511-tag21654,Ancient Ruins,/Rome-tours/Ancient-Ruins-Product-Tickets-and-Passes/d511-tag21654,Ancient-Ruins-Product-Tickets-and-Passes,Rome
497,https://www.viator.com/Rome-tours/Audio-Guided-Tours/d511-g12-c26963,Audio Guides,/Rome-tours/Audio-Guided-Tours/d511-g12-c26963,Audio-Guided-Tours,Rome
498,https://www.viator.com/Rome-tours/Port-Transfers/d511-g24-c4032,Shore Excursions,/Rome-tours/Port-Transfers/d511-g24-c4032,Port-Transfers,Rome
499,https://www.viator.com/Rome-tours/Art-and-Culture/d511-tag21910,Art & Culture,/Rome-tours/Art-and-Culture/d511-tag21910,Art-and-Culture,Rome
500,https://www.viator.com/Rome-tours/Classes-and-Workshops/d511-g26051,Classes & Workshops,/Rome-tours/Classes-and-Workshops/d511-g26051,Classes-and-Workshops,Rome
501,https://www.viator.com/Rome-tours/Food-Wine-and-Nightlife/d511-g6,Food & Drink,/Rome-tours/Food-Wine-and-Nightlife/d511-g6,Food-Wine-and-Nightlife,Rome
502,https://www.viator.com/Rome-tours/LTSO-Viator-Market-Driven-Merchandising/d511-tag22083,Likely To Sell Out,/Rome-tours/LTSO-Viator-Market-Driven-Merchandising/d511-tag22083,LTSO-Viator-Market-Driven-Merchandising,Rome
503,https://www.viator.com/Rome-tours/Outdoor-Activities/d511-g9,Outdoor Activities,/Rome-tours/Outdoor-Activities/d511-g9,Outdoor-Activities,Rome
504,https://www.viator.com/Rome-tours/Seasonal-and-Special-Occasions/d511-tag21916,Seasonal & Special Occasions,/Rome-tours/Seasonal-and-Special-Occasions/d511-tag21916,Seasonal-and-Special-Occasions,Rome
505,https://www.viator.com/Rome-tours/Sightseeing-Tickets-and-Passes/d511-g8,Tickets & Passes,/Rome-tours/Sightseeing-Tickets-and-Passes/d511-g8,Sightseeing-Tickets-and-Passes,Rome
506,https://www.viator.com/Rome-tours/Tours-and-Sightseeing/d511-g12,"Tours, Sightseeing & Cruises",/Rome-tours/Tours-and-Sightseeing/d511-g12,Tours-and-Sightseeing,Rome
507,https://www.viator.com/Rome-tours/Transfers-and-Ground-Transport/d511-g15,Travel & Transportation Services,/Rome-tours/Transfers-and-Ground-Transport/d511-g15,Transfers-and-Ground-Transport,Rome
508,https://www.viator.com/Venice/d522-ttd,Global,/Global/Global,Global,Venice
509,https://www.viator.com/Venice-tours/Walking-Tours/d522-g16-c56,Walking Tours,/Venice-tours/Walking-Tours/d522-g16-c56,Walking-Tours,Venice
510,https://www.viator.com/Venice-tours/Day-Trips/d522-g5-c15,Day Trips,/Venice-tours/Day-Trips/d522-g5-c15,Day-Trips,Venice
511,https://www.viator.com/Venice-tours/Cruises-Sailing-and-Water-Tours/d522-g3,Cruises & Sailing,/Venice-tours/Cruises-Sailing-and-Water-Tours/d522-g3,Cruises-Sailing-and-Water-Tours,Venice
512,https://www.viator.com/Venice-tours/Gondola-Cruises/d522-g3-c5318,Gondola Cruises,/Venice-tours/Gondola-Cruises/d522-g3-c5318,Gondola-Cruises,Venice
513,https://www.viator.com/Venice-tours/Luxury-Tours/d522-g25-c113,Private and Luxury,/Venice-tours/Luxury-Tours/d522-g25-c113,Luxury-Tours,Venice
514,https://www.viator.com/Venice-tours/Private-Sightseeing-Tours/d522-g26-c116,Private Sightseeing Tours,/Venice-tours/Private-Sightseeing-Tours/d522-g26-c116,Private-Sightseeing-Tours,Venice
515,https://www.viator.com/Venice-tours/Half-day-Tours/d522-g12-c95,Half-day Tours,/Venice-tours/Half-day-Tours/d522-g12-c95,Half-day-Tours,Venice
516,https://www.viator.com/Venice-tours/Full-day-Tours/d522-g12-c94,Full-day Tours,/Venice-tours/Full-day-Tours/d522-g12-c94,Full-day-Tours,Venice
517,https://www.viator.com/Venice-tours/Airport-and-Ground-Transfers/d522-g15-c52,Airport & Hotel Transfers,/Venice-tours/Airport-and-Ground-Transfers/d522-g15-c52,Airport-and-Ground-Transfers,Venice
518,https://www.viator.com/Venice-tours/City-Tours/d522-g12-c5330,City Tours,/Venice-tours/City-Tours/d522-g12-c5330,City-Tours,Venice
519,https://www.viator.com/Venice-tours/Wine-Tasting-and-Winery-Tours/d522-g6-c21,Wine Tastings,/Venice-tours/Wine-Tasting-and-Winery-Tours/d522-g6-c21,Wine-Tasting-and-Winery-Tours,Venice
520,https://www.viator.com/Venice-tours/Historical-and-Heritage-Tours/d522-g4-c12,Historical Tours,/Venice-tours/Historical-and-Heritage-Tours/d522-g4-c12,Historical-and-Heritage-Tours,Venice
521,https://www.viator.com/Venice-tours/Water-Tours/d522-g3-c40295,Water Tours,/Venice-tours/Water-Tours/d522-g3-c40295,Water-Tours,Venice
522,https://www.viator.com/Venice-tours/Cultural-Tours/d522-g4-c11,Cultural Tours,/Venice-tours/Cultural-Tours/d522-g4-c11,Cultural-Tours,Venice
523,https://www.viator.com/Venice-tours/Sightseeing/d522-tag21725,Sightseeing Tours,/Venice-tours/Sightseeing/d522-tag21725,Sightseeing,Venice
524,https://www.viator.com/Venice-tours/Water-Transfers/d522-g15-c40311,Water Transfers,/Venice-tours/Water-Transfers/d522-g15-c40311,Water-Transfers,Venice
525,https://www.viator.com/Venice-tours/Food-Tours-Attraction-Product-Category/d522-tag12053,Culinary Tour,/Venice-tours/Food-Tours-Attraction-Product-Category/d522-tag12053,Food-Tours-Attraction-Product-Category,Venice
526,https://www.viator.com/Venice-tours/Cooking-Classes/d522-g6-c19,Cooking Classes,/Venice-tours/Cooking-Classes/d522-g6-c19,Cooking-Classes,Venice
527,https://www.viator.com/Venice-tours/Photography-Tours/d522-g12-c26028,Photography Tours,/Venice-tours/Photography-Tours/d522-g12-c26028,Photography-Tours,Venice
528,https://www.viator.com/Venice-tours/Classical-Music/d522-tag20207,Classical Music,/Venice-tours/Classical-Music/d522-tag20207,Classical-Music,Venice
529,https://www.viator.com/Venice-tours/Skip-the-Line-Tours/d522-g12-c5329,Skip the line Tickets,/Venice-tours/Skip-the-Line-Tours/d522-g12-c5329,Skip-the-Line-Tours,Venice
530,https://www.viator.com/Venice-tours/Art-and-Culture/d522-tag21910,Art & Culture,/Venice-tours/Art-and-Culture/d522-tag21910,Art-and-Culture,Venice
531,https://www.viator.com/Venice-tours/Classes-and-Workshops/d522-g26051,Classes & Workshops,/Venice-tours/Classes-and-Workshops/d522-g26051,Classes-and-Workshops,Venice
532,https://www.viator.com/Venice-tours/Food-Wine-and-Nightlife/d522-g6,Food & Drink,/Venice-tours/Food-Wine-and-Nightlife/d522-g6,Food-Wine-and-Nightlife,Venice
533,https://www.viator.com/Venice-tours/LTSO-Viator-Market-Driven-Merchandising/d522-tag22083,Likely To Sell Out,/Venice-tours/LTSO-Viator-Market-Driven-Merchandising/d522-tag22083,LTSO-Viator-Market-Driven-Merchandising,Venice
534,https://www.viator.com/Venice-tours/Outdoor-Activities/d522-g9,Outdoor Activities,/Venice-tours/Outdoor-Activities/d522-g9,Outdoor-Activities,Venice
535,https://www.viator.com/Venice-tours/Seasonal-and-Special-Occasions/d522-tag21916,Seasonal & Special Occasions,/Venice-tours/Seasonal-and-Special-Occasions/d522-tag21916,Seasonal-and-Special-Occasions,Venice
536,https://www.viator.com/Venice-tours/Sightseeing-Tickets-and-Passes/d522-g8,Tickets & Passes,/Venice-tours/Sightseeing-Tickets-and-Passes/d522-g8,Sightseeing-Tickets-and-Passes,Venice
537,https://www.viator.com/Venice-tours/Tours-and-Sightseeing/d522-g12,"Tours, Sightseeing & Cruises",/Venice-tours/Tours-and-Sightseeing/d522-g12,Tours-and-Sightseeing,Venice
538,https://www.viator.com/Venice-tours/Transfers-and-Ground-Transport/d522-g15,Travel & Transportation Services,/Venice-tours/Transfers-and-Ground-Transport/d522-g15,Transfers-and-Ground-Transport,Venice
539,https://www.viator.com/Venice-tours/Unique-Experiences/d522-g50127-c50128,Unique Experiences,/Venice-tours/Unique-Experiences/d522-g50127-c50128,Unique-Experiences,Venice
540,https://www.viator.com/Palermo/d4815-ttd,Global,/Global/Global,Global,Palermo
541,https://www.viator.com/Palermo-tours/Day-Trips/d4815-g5-c15,Day Trips,/Palermo-tours/Day-Trips/d4815-g5-c15,Day-Trips,Palermo
542,https://www.viator.com/Palermo-tours/Half-day-Tours/d4815-g12-c95,Half-day Tours,/Palermo-tours/Half-day-Tours/d4815-g12-c95,Half-day-Tours,Palermo
543,https://www.viator.com/Palermo-tours/Walking-Tours/d4815-g16-c56,Walking Tours,/Palermo-tours/Walking-Tours/d4815-g16-c56,Walking-Tours,Palermo
544,https://www.viator.com/Palermo-tours/Airport-and-Ground-Transfers/d4815-g15-c52,Airport & Hotel Transfers,/Palermo-tours/Airport-and-Ground-Transfers/d4815-g15-c52,Airport-and-Ground-Transfers,Palermo
545,https://www.viator.com/Palermo-tours/Sightseeing/d4815-tag21725,Sightseeing Tours,/Palermo-tours/Sightseeing/d4815-tag21725,Sightseeing,Palermo
546,https://www.viator.com/Palermo-tours/Bus-and-Minivan-Tours/d4815-g12-c98,Bus Tours,/Palermo-tours/Bus-and-Minivan-Tours/d4815-g12-c98,Bus-and-Minivan-Tours,Palermo
547,https://www.viator.com/Palermo-tours/Historical-and-Heritage-Tours/d4815-g4-c12,Historical Tours,/Palermo-tours/Historical-and-Heritage-Tours/d4815-g4-c12,Historical-and-Heritage-Tours,Palermo
548,https://www.viator.com/Palermo-tours/Cultural-Tours/d4815-g4-c11,Cultural Tours,/Palermo-tours/Cultural-Tours/d4815-g4-c11,Cultural-Tours,Palermo
549,https://www.viator.com/Palermo-tours/Ports-of-Call-Tours/d4815-g24-c89,Ports of Call Tours,/Palermo-tours/Ports-of-Call-Tours/d4815-g24-c89,Ports-of-Call-Tours,Palermo
550,https://www.viator.com/Palermo-tours/Cooking-Classes/d4815-g6-c19,Cooking Classes,/Palermo-tours/Cooking-Classes/d4815-g6-c19,Cooking-Classes,Palermo
551,https://www.viator.com/Palermo-tours/Food-Tours/d4815-g6-c80,Food Tours,/Palermo-tours/Food-Tours/d4815-g6-c80,Food-Tours,Palermo
552,https://www.viator.com/Palermo-tours/Wine-Tasting-and-Winery-Tours/d4815-g6-c21,Wine Tastings,/Palermo-tours/Wine-Tasting-and-Winery-Tours/d4815-g6-c21,Wine-Tasting-and-Winery-Tours,Palermo
553,https://www.viator.com/Palermo-tours/Street-Food-Tours/d4815-g6-c32027,Street Food Tours,/Palermo-tours/Street-Food-Tours/d4815-g6-c32027,Street-Food-Tours,Palermo
554,https://www.viator.com/Palermo-tours/Cruises-Sailing-and-Water-Tours/d4815-g3,Cruises & Sailing,/Palermo-tours/Cruises-Sailing-and-Water-Tours/d4815-g3,Cruises-Sailing-and-Water-Tours,Palermo
555,https://www.viator.com/Palermo-tours/Port-Transfers/d4815-g24-c4032,Shore Excursions,/Palermo-tours/Port-Transfers/d4815-g24-c4032,Port-Transfers,Palermo
556,https://www.viator.com/Palermo-tours/Food-Tours-Attraction-Product-Category/d4815-tag12053,Culinary Tour,/Palermo-tours/Food-Tours-Attraction-Product-Category/d4815-tag12053,Food-Tours-Attraction-Product-Category,Palermo
557,https://www.viator.com/Palermo-tours/Private-Sightseeing-Tours/d4815-g26-c116,Private Sightseeing Tours,/Palermo-tours/Private-Sightseeing-Tours/d4815-g26-c116,Private-Sightseeing-Tours,Palermo
558,https://www.viator.com/Palermo-tours/Car-Tours/d4815-tag21733,Car Tours,/Palermo-tours/Car-Tours/d4815-tag21733,Car-Tours,Palermo
559,https://www.viator.com/Palermo-tours/Full-day-Tours/d4815-g12-c94,Full-day Tours,/Palermo-tours/Full-day-Tours/d4815-g12-c94,Full-day-Tours,Palermo
560,https://www.viator.com/Palermo-tours/Private-Drivers/d4815-g15-c32762,Private Drivers,/Palermo-tours/Private-Drivers/d4815-g15-c32762,Private-Drivers,Palermo
561,https://www.viator.com/Palermo-tours/City-Tours/d4815-g12-c5330,City Tours,/Palermo-tours/City-Tours/d4815-g12-c5330,City-Tours,Palermo
562,https://www.viator.com/Palermo-tours/Art-and-Culture/d4815-tag21910,Art & Culture,/Palermo-tours/Art-and-Culture/d4815-tag21910,Art-and-Culture,Palermo
563,https://www.viator.com/Palermo-tours/Classes-and-Workshops/d4815-g26051,Classes & Workshops,/Palermo-tours/Classes-and-Workshops/d4815-g26051,Classes-and-Workshops,Palermo
564,https://www.viator.com/Palermo-tours/Food-Wine-and-Nightlife/d4815-g6,Food & Drink,/Palermo-tours/Food-Wine-and-Nightlife/d4815-g6,Food-Wine-and-Nightlife,Palermo
565,https://www.viator.com/Palermo-tours/LTSO-Viator-Market-Driven-Merchandising/d4815-tag22083,Likely To Sell Out,/Palermo-tours/LTSO-Viator-Market-Driven-Merchandising/d4815-tag22083,LTSO-Viator-Market-Driven-Merchandising,Palermo
566,https://www.viator.com/Palermo-tours/Outdoor-Activities/d4815-g9,Outdoor Activities,/Palermo-tours/Outdoor-Activities/d4815-g9,Outdoor-Activities,Palermo
567,https://www.viator.com/Palermo-tours/Seasonal-and-Special-Occasions/d4815-tag21916,Seasonal & Special Occasions,/Palermo-tours/Seasonal-and-Special-Occasions/d4815-tag21916,Seasonal-and-Special-Occasions,Palermo
568,https://www.viator.com/Palermo-tours/Sightseeing-Tickets-and-Passes/d4815-g8,Tickets & Passes,/Palermo-tours/Sightseeing-Tickets-and-Passes/d4815-g8,Sightseeing-Tickets-and-Passes,Palermo
569,https://www.viator.com/Palermo-tours/Tours-and-Sightseeing/d4815-g12,"Tours, Sightseeing & Cruises",/Palermo-tours/Tours-and-Sightseeing/d4815-g12,Tours-and-Sightseeing,Palermo
570,https://www.viator.com/Palermo-tours/Transfers-and-Ground-Transport/d4815-g15,Travel & Transportation Services,/Palermo-tours/Transfers-and-Ground-Transport/d4815-g15,Transfers-and-Ground-Transport,Palermo
571,https://www.viator.com/Palermo-tours/Unique-Experiences/d4815-g50127-c50128,Unique Experiences,/Palermo-tours/Unique-Experiences/d4815-g50127-c50128,Unique-Experiences,Palermo
572,https://www.viator.com/Taormina/d4237-ttd,Global,/Global/Global,Global,Taormina
573,https://www.viator.com/Taormina-tours/Day-Trips/d4237-g5-c15,Day Trips,/Taormina-tours/Day-Trips/d4237-g5-c15,Day-Trips,Taormina
574,https://www.viator.com/Taormina-tours/Cruises-Sailing-and-Water-Tours/d4237-g3,Cruises & Sailing,/Taormina-tours/Cruises-Sailing-and-Water-Tours/d4237-g3,Cruises-Sailing-and-Water-Tours,Taormina
575,https://www.viator.com/Taormina-tours/Private-Sightseeing-Tours/d4237-g26-c116,Private Sightseeing Tours,/Taormina-tours/Private-Sightseeing-Tours/d4237-g26-c116,Private-Sightseeing-Tours,Taormina
576,https://www.viator.com/Taormina-tours/Port-Transfers/d4237-g24-c4032,Shore Excursions,/Taormina-tours/Port-Transfers/d4237-g24-c4032,Port-Transfers,Taormina
577,https://www.viator.com/Taormina-tours/Wine-Tasting-and-Winery-Tours/d4237-g6-c21,Wine Tastings,/Taormina-tours/Wine-Tasting-and-Winery-Tours/d4237-g6-c21,Wine-Tasting-and-Winery-Tours,Taormina
578,https://www.viator.com/Taormina-tours/Full-day-Tours/d4237-g12-c94,Full-day Tours,/Taormina-tours/Full-day-Tours/d4237-g12-c94,Full-day-Tours,Taormina
579,https://www.viator.com/Taormina-tours/Historical-and-Heritage-Tours/d4237-g4-c12,Historical Tours,/Taormina-tours/Historical-and-Heritage-Tours/d4237-g4-c12,Historical-and-Heritage-Tours,Taormina
580,https://www.viator.com/Taormina-tours/Cultural-Tours/d4237-g4-c11,Cultural Tours,/Taormina-tours/Cultural-Tours/d4237-g4-c11,Cultural-Tours,Taormina
581,https://www.viator.com/Taormina-tours/Sightseeing/d4237-tag21725,Sightseeing Tours,/Taormina-tours/Sightseeing/d4237-tag21725,Sightseeing,Taormina
582,https://www.viator.com/Taormina-tours/Cooking-Classes/d4237-g6-c19,Cooking Classes,/Taormina-tours/Cooking-Classes/d4237-g6-c19,Cooking-Classes,Taormina
583,https://www.viator.com/Taormina-tours/Archaeology-Tours/d4237-g4-c5332,Archaeology Tours,/Taormina-tours/Archaeology-Tours/d4237-g4-c5332,Archaeology-Tours,Taormina
584,https://www.viator.com/Taormina-tours/Water-Tours/d4237-g3-c40295,Water Tours,/Taormina-tours/Water-Tours/d4237-g3-c40295,Water-Tours,Taormina
585,https://www.viator.com/Taormina-tours/Car-Tours/d4237-tag21733,Car Tours,/Taormina-tours/Car-Tours/d4237-tag21733,Car-Tours,Taormina
586,https://www.viator.com/Taormina-tours/Half-day-Tours/d4237-g12-c95,Half-day Tours,/Taormina-tours/Half-day-Tours/d4237-g12-c95,Half-day-Tours,Taormina
587,https://www.viator.com/Taormina-tours/Bus-and-Minivan-Tours/d4237-g12-c98,Bus Tours,/Taormina-tours/Bus-and-Minivan-Tours/d4237-g12-c98,Bus-and-Minivan-Tours,Taormina
588,https://www.viator.com/Taormina-tours/4WD-ATV-and-Off-Road-Tours/d4237-g9-c32,4WD Tours,/Taormina-tours/4WD-ATV-and-Off-Road-Tours/d4237-g9-c32,4WD-ATV-and-Off-Road-Tours,Taormina
589,https://www.viator.com/Taormina-tours/Walking-Tours/d4237-g16-c56,Walking Tours,/Taormina-tours/Walking-Tours/d4237-g16-c56,Walking-Tours,Taormina
590,https://www.viator.com/Taormina-tours/Adventure-Tours/d4237-tag22046,Adventure Tours,/Taormina-tours/Adventure-Tours/d4237-tag22046,Adventure-Tours,Taormina
591,https://www.viator.com/Taormina-tours/Food-Tours-Attraction-Product-Category/d4237-tag12053,Culinary Tour,/Taormina-tours/Food-Tours-Attraction-Product-Category/d4237-tag12053,Food-Tours-Attraction-Product-Category,Taormina
592,https://www.viator.com/Taormina-tours/Adrenaline-and-Extreme/d4237-g9-c87,Extreme Sports,/Taormina-tours/Adrenaline-and-Extreme/d4237-g9-c87,Adrenaline-and-Extreme,Taormina
593,https://www.viator.com/Taormina-tours/Dolphin-Watching/d4237-tag21454,Dolphin Watching,/Taormina-tours/Dolphin-Watching/d4237-tag21454,Dolphin-Watching,Taormina
594,https://www.viator.com/Taormina-tours/Art-and-Culture/d4237-tag21910,Art & Culture,/Taormina-tours/Art-and-Culture/d4237-tag21910,Art-and-Culture,Taormina
595,https://www.viator.com/Taormina-tours/Classes-and-Workshops/d4237-g26051,Classes & Workshops,/Taormina-tours/Classes-and-Workshops/d4237-g26051,Classes-and-Workshops,Taormina
596,https://www.viator.com/Taormina-tours/Food-Wine-and-Nightlife/d4237-g6,Food & Drink,/Taormina-tours/Food-Wine-and-Nightlife/d4237-g6,Food-Wine-and-Nightlife,Taormina
597,https://www.viator.com/Taormina-tours/LTSO-Viator-Market-Driven-Merchandising/d4237-tag22083,Likely To Sell Out,/Taormina-tours/LTSO-Viator-Market-Driven-Merchandising/d4237-tag22083,LTSO-Viator-Market-Driven-Merchandising,Taormina
598,https://www.viator.com/Taormina-tours/Outdoor-Activities/d4237-g9,Outdoor Activities,/Taormina-tours/Outdoor-Activities/d4237-g9,Outdoor-Activities,Taormina
599,https://www.viator.com/Taormina-tours/Seasonal-and-Special-Occasions/d4237-tag21916,Seasonal & Special Occasions,/Taormina-tours/Seasonal-and-Special-Occasions/d4237-tag21916,Seasonal-and-Special-Occasions,Taormina
600,https://www.viator.com/Taormina-tours/Sightseeing-Tickets-and-Passes/d4237-g8,Tickets & Passes,/Taormina-tours/Sightseeing-Tickets-and-Passes/d4237-g8,Sightseeing-Tickets-and-Passes,Taormina
601,https://www.viator.com/Taormina-tours/Tours-and-Sightseeing/d4237-g12,"Tours, Sightseeing & Cruises",/Taormina-tours/Tours-and-Sightseeing/d4237-g12,Tours-and-Sightseeing,Taormina
602,https://www.viator.com/Taormina-tours/Transfers-and-Ground-Transport/d4237-g15,Travel & Transportation Services,/Taormina-tours/Transfers-and-Ground-Transport/d4237-g15,Transfers-and-Ground-Transport,Taormina
603,https://www.viator.com/Taormina-tours/Unique-Experiences/d4237-g50127-c50128,Unique Experiences,/Taormina-tours/Unique-Experiences/d4237-g50127-c50128,Unique-Experiences,Taormina
604,https://www.viator.com/Pompeii/d24336-ttd,Global,/Global/Global,Global,Pompeii
605,https://www.viator.com/Pompeii-tours/Archaeology-Tours/d24336-g4-c5332,Archaeology Tours,/Pompeii-tours/Archaeology-Tours/d24336-g4-c5332,Archaeology-Tours,Pompeii
606,https://www.viator.com/Pompeii-tours/Walking-Tours/d24336-g16-c56,Walking Tours,/Pompeii-tours/Walking-Tours/d24336-g16-c56,Walking-Tours,Pompeii
607,https://www.viator.com/Pompeii-tours/Port-Transfers/d24336-g24-c4032,Shore Excursions,/Pompeii-tours/Port-Transfers/d24336-g24-c4032,Port-Transfers,Pompeii
608,https://www.viator.com/Pompeii-tours/Full-day-Tours/d24336-g12-c94,Full-day Tours,/Pompeii-tours/Full-day-Tours/d24336-g12-c94,Full-day-Tours,Pompeii
609,https://www.viator.com/Pompeii-tours/Half-day-Tours/d24336-g12-c95,Half-day Tours,/Pompeii-tours/Half-day-Tours/d24336-g12-c95,Half-day-Tours,Pompeii
610,https://www.viator.com/Pompeii-tours/Day-Trips/d24336-g5-c15,Day Trips,/Pompeii-tours/Day-Trips/d24336-g5-c15,Day-Trips,Pompeii
611,https://www.viator.com/Pompeii-tours/Historical-and-Heritage-Tours/d24336-g4-c12,Historical Tours,/Pompeii-tours/Historical-and-Heritage-Tours/d24336-g4-c12,Historical-and-Heritage-Tours,Pompeii
612,https://www.viator.com/Pompeii-tours/Bus-and-Minivan-Tours/d24336-g12-c98,Bus Tours,/Pompeii-tours/Bus-and-Minivan-Tours/d24336-g12-c98,Bus-and-Minivan-Tours,Pompeii
613,https://www.viator.com/Pompeii-tours/Private-Sightseeing-Tours/d24336-g26-c116,Private Sightseeing Tours,/Pompeii-tours/Private-Sightseeing-Tours/d24336-g26-c116,Private-Sightseeing-Tours,Pompeii
614,https://www.viator.com/Pompeii-tours/Cultural-Tours/d24336-g4-c11,Cultural Tours,/Pompeii-tours/Cultural-Tours/d24336-g4-c11,Cultural-Tours,Pompeii
615,https://www.viator.com/Pompeii-tours/Ports-of-Call-Tours/d24336-g24-c89,Ports of Call Tours,/Pompeii-tours/Ports-of-Call-Tours/d24336-g24-c89,Ports-of-Call-Tours,Pompeii
616,https://www.viator.com/Pompeii-tours/Wine-Tasting-and-Winery-Tours/d24336-g6-c21,Wine Tastings,/Pompeii-tours/Wine-Tasting-and-Winery-Tours/d24336-g6-c21,Wine-Tasting-and-Winery-Tours,Pompeii
617,https://www.viator.com/Pompeii-tours/Skip-the-Line-Tours/d24336-g12-c5329,Skip the line Tickets,/Pompeii-tours/Skip-the-Line-Tours/d24336-g12-c5329,Skip-the-Line-Tours,Pompeii
618,https://www.viator.com/Pompeii-tours/Cruises-Sailing-and-Water-Tours/d24336-g3,Cruises & Sailing,/Pompeii-tours/Cruises-Sailing-and-Water-Tours/d24336-g3,Cruises-Sailing-and-Water-Tours,Pompeii
619,https://www.viator.com/Pompeii-tours/Luxury-Tours/d24336-g25-c113,Private and Luxury,/Pompeii-tours/Luxury-Tours/d24336-g25-c113,Luxury-Tours,Pompeii
620,https://www.viator.com/Pompeii-tours/Port-Transfers/d24336-g15-c112,Port Transfers,/Pompeii-tours/Port-Transfers/d24336-g15-c112,Port-Transfers,Pompeii
621,https://www.viator.com/Pompeii-tours/Sightseeing-Passes/d24336-g8-c30,Sightseeing Passes,/Pompeii-tours/Sightseeing-Passes/d24336-g8-c30,Sightseeing-Passes,Pompeii
622,https://www.viator.com/Pompeii-tours/Sightseeing/d24336-tag21725,Sightseeing Tours,/Pompeii-tours/Sightseeing/d24336-tag21725,Sightseeing,Pompeii
623,https://www.viator.com/Pompeii-tours/Luxury-Car-Tours/d24336-tag21736,Luxury Car Tours,/Pompeii-tours/Luxury-Car-Tours/d24336-tag21736,Luxury-Car-Tours,Pompeii
624,https://www.viator.com/Pompeii-tours/Car-Tours/d24336-tag21733,Car Tours,/Pompeii-tours/Car-Tours/d24336-tag21733,Car-Tours,Pompeii
625,https://www.viator.com/Pompeii-tours/Airport-Services/d24336-g15-c54,Transportation Services,/Pompeii-tours/Airport-Services/d24336-g15-c54,Airport-Services,Pompeii
626,https://www.viator.com/Pompeii-tours/Art-and-Culture/d24336-tag21910,Art & Culture,/Pompeii-tours/Art-and-Culture/d24336-tag21910,Art-and-Culture,Pompeii
627,https://www.viator.com/Pompeii-tours/Classes-and-Workshops/d24336-g26051,Classes & Workshops,/Pompeii-tours/Classes-and-Workshops/d24336-g26051,Classes-and-Workshops,Pompeii
628,https://www.viator.com/Pompeii-tours/Food-Wine-and-Nightlife/d24336-g6,Food & Drink,/Pompeii-tours/Food-Wine-and-Nightlife/d24336-g6,Food-Wine-and-Nightlife,Pompeii
629,https://www.viator.com/Pompeii-tours/LTSO-Viator-Market-Driven-Merchandising/d24336-tag22083,Likely To Sell Out,/Pompeii-tours/LTSO-Viator-Market-Driven-Merchandising/d24336-tag22083,LTSO-Viator-Market-Driven-Merchandising,Pompeii
630,https://www.viator.com/Pompeii-tours/Outdoor-Activities/d24336-g9,Outdoor Activities,/Pompeii-tours/Outdoor-Activities/d24336-g9,Outdoor-Activities,Pompeii
631,https://www.viator.com/Pompeii-tours/Seasonal-and-Special-Occasions/d24336-tag21916,Seasonal & Special Occasions,/Pompeii-tours/Seasonal-and-Special-Occasions/d24336-tag21916,Seasonal-and-Special-Occasions,Pompeii
632,https://www.viator.com/Pompeii-tours/Sightseeing-Tickets-and-Passes/d24336-g8,Tickets & Passes,/Pompeii-tours/Sightseeing-Tickets-and-Passes/d24336-g8,Sightseeing-Tickets-and-Passes,Pompeii
633,https://www.viator.com/Pompeii-tours/Tours-and-Sightseeing/d24336-g12,"Tours, Sightseeing & Cruises",/Pompeii-tours/Tours-and-Sightseeing/d24336-g12,Tours-and-Sightseeing,Pompeii
634,https://www.viator.com/Pompeii-tours/Transfers-and-Ground-Transport/d24336-g15,Travel & Transportation Services,/Pompeii-tours/Transfers-and-Ground-Transport/d24336-g15,Transfers-and-Ground-Transport,Pompeii
635,https://www.viator.com/Pompeii-tours/Unique-Experiences/d24336-g50127-c50128,Unique Experiences,/Pompeii-tours/Unique-Experiences/d24336-g50127-c50128,Unique-Experiences,Pompeii
636,https://www.viator.com/Capri/d4223-ttd,Global,/Global/Global,Global,Capri
637,https://www.viator.com/Capri-tours/Cruises-Sailing-and-Water-Tours/d4223-g3,Cruises & Sailing,/Capri-tours/Cruises-Sailing-and-Water-Tours/d4223-g3,Cruises-Sailing-and-Water-Tours,Capri
638,https://www.viator.com/Capri-tours/Day-Trips/d4223-g5-c15,Day Trips,/Capri-tours/Day-Trips/d4223-g5-c15,Day-Trips,Capri
639,https://www.viator.com/Capri-tours/Private-Sightseeing-Tours/d4223-g26-c116,Private Sightseeing Tours,/Capri-tours/Private-Sightseeing-Tours/d4223-g26-c116,Private-Sightseeing-Tours,Capri
640,https://www.viator.com/Capri-tours/Full-day-Tours/d4223-g12-c94,Full-day Tours,/Capri-tours/Full-day-Tours/d4223-g12-c94,Full-day-Tours,Capri
641,https://www.viator.com/Capri-tours/Water-Tours/d4223-g3-c40295,Water Tours,/Capri-tours/Water-Tours/d4223-g3-c40295,Water-Tours,Capri
